OBJECTID_1,Join_Count,TARGET_FID,MA,IDNum,UTM_E,UTM_N,Stream_Ord,Reach,POINT_X,POINT_Y,Albers_X,Albers_Y,OBJECTID,Status2,PopGrp,sampled_X,sampled_Y,OBJECTID_12,ID,FID,MA_1,IDNum_1,Stream_Ord_1,UTM_E_1,UTM_N_1,Reach_1,Field8,SpawningYear,AUC_mi,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY
3210,1,3210,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2534,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2004,17.391304410000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3211,1,3211,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2535,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2005,23.913043559999998,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3212,1,3212,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2536,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2006,5.797101469000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3213,1,3213,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2537,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2007,7.971014520000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3214,1,3214,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2538,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2008,29.710145030000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3215,1,3215,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2539,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2009,39.130434919999999,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3216,1,3216,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2540,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2010,43.396228760000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3217,1,3217,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2541,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2011,71.698117080000003,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3218,1,3218,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2542,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2012,26.415095770000001,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3219,1,3219,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2543,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2013,30.188680869999999,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3220,1,3220,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2544,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2014,135.849063900000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3221,1,3221,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2545,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2015,9.433962772999999,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3222,1,3222,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2546,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2016,54.716984089999997,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3223,1,3223,,3597.000000000000000,439895.636894000000000,4957274.244210000100000,,,-123.759476585999950,44.766319279000072,-2162406.470199999900000,2737796.936000000200000,43,Surveyed,Siletz,-123.759476585999950,44.766319279000072,2547,1457,1456,2-MC,3597,2,439895.636899999980000,4957274.243999999900000,""Mill Cr,N Fk"",2017,15.094340440000000,3,1231,1230,1231,-2162488.953799999800000,2737774.452399999800000,Siletz,909.411254969999960,0.909411254970000,Siletz1231,1231,-123.751451757000000,44.770071623000000
3224,1,3224,,3598.000000000000000,434203.586784999990000,4960941.470030000400000,,,-123.832246604999970,44.798780523000062,-2166868.953799999800000,2742915.016400000100000,44,Surveyed,Siletz,-123.832246604999970,44.798780523000062,2548,1458,1457,2-MC,3598,1,434203.586799999990000,4960941.469999999700000,Palmer Cr,,1999,2.000000000000000,1,969,976,969,-2167228.953799999800000,2742514.452399999800000,Siletz,794.116882454000010,0.794116882454000,Siletz969,969,-123.833140146000010,44.800882639999998
3225,1,3225,,3598.000000000000000,434203.586784999990000,4960941.470030000400000,,,-123.832246604999970,44.798780523000062,-2166868.953799999800000,2742915.016400000100000,44,Surveyed,Siletz,-123.832246604999970,44.798780523000062,2549,1458,1457,2-MC,3598,1,434203.586799999990000,4960941.469999999700000,Palmer Cr,,2002,4.000000000000000,1,969,976,969,-2167228.953799999800000,2742514.452399999800000,Siletz,794.116882454000010,0.794116882454000,Siletz969,969,-123.833140146000010,44.800882639999998
3226,1,3226,,3599.000000000000000,434192.683629999980000,4959786.909599999900000,,,-123.832196411999970,44.788395242000036,-2167198.953799999800000,2741806.899400000000000,45,Surveyed,Siletz,-123.832196411999970,44.788395242000036,2550,1459,1458,2-MC,3599,1,434192.683599999990000,4959786.910000000100000,Palmer Cr,,2000,3.000000000000000,2,1030,1055,1030,-2167468.953799999800000,2741584.452399999800000,Siletz,1054.264068709999900,1.054264068710000,Siletz1030,1030,-123.835654242999990,44.793730580999998
3227,1,3227,,3600.000000000000000,433923.391660000020000,4959032.951500000400000,,,-123.835319060999950,44.781681414000047,-2167650.929099999800000,2741162.477099999800000,46,Surveyed,Siletz,-123.835319060999950,44.781681414000047,2551,1460,1459,2-MC,3600,2,433923.391699999980000,4959032.951999999600000,Palmer Cr,,2001,8.000000000000000,2,1071,1081,1071,-2167768.953799999800000,2740834.452399999800000,Siletz,409.705627484999980,0.409705627485000,Siletz1071,1071,-123.835411987000000,44.781961506999998
3228,1,3228,,3600.000000000000000,433923.391660000020000,4959032.951500000400000,,,-123.835319060999950,44.781681414000047,-2167650.929099999800000,2741162.477099999800000,46,Surveyed,Siletz,-123.835319060999950,44.781681414000047,2552,1460,1459,2-MC,3600,2,433923.391699999980000,4959032.951999999600000,Palmer Cr,,2006,36.000000000000000,2,1071,1081,1071,-2167768.953799999800000,2740834.452399999800000,Siletz,409.705627484999980,0.409705627485000,Siletz1071,1071,-123.835411987000000,44.781961506999998
3229,1,3229,,3600.000000000000000,433923.391660000020000,4959032.951500000400000,,,-123.835319060999950,44.781681414000047,-2167650.929099999800000,2741162.477099999800000,46,Surveyed,Siletz,-123.835319060999950,44.781681414000047,2553,1460,1459,2-MC,3600,2,433923.391699999980000,4959032.951999999600000,Palmer Cr,,2010,20.000000000000000,2,1071,1081,1071,-2167768.953799999800000,2740834.452399999800000,Siletz,409.705627484999980,0.409705627485000,Siletz1071,1071,-123.835411987000000,44.781961506999998
3230,1,3230,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2554,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,1998,0.000000000000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3231,1,3231,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2555,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,1999,0.000000000000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3232,1,3232,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2556,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2000,4.166666760000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3233,1,3233,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2557,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2001,2.083333380000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3234,1,3234,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2558,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2002,12.500000280000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3235,1,3235,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2559,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2003,8.333333520000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3236,1,3236,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2560,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2004,6.250000140000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3237,1,3237,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2561,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2006,6.250000140000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3238,1,3238,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2562,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2007,6.250000140000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3239,1,3239,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2563,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2008,4.166666760000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3240,1,3240,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2564,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2009,18.750000419999999,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3241,1,3241,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2565,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2010,6.250000140000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3242,1,3242,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2566,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2011,18.750000419999999,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
3243,1,3243,,3602.000000000000000,438057.556803999990000,4963174.907399999900000,,,-123.783772042999940,44.819171836000066,-2162548.953799999800000,2743984.452399999800000,47,Surveyed,Siletz,-123.783772042999940,44.819171836000066,2567,1461,1460,2-MC,3602,3,438057.556800000020000,4963174.906999999700000,Buck Cr,,2012,6.250000140000000,3,916,927,916,-2162428.953799999800000,2743684.452399999800000,Siletz,844.264068712000040,0.844264068712000,Siletz916,916,-123.787488397000000,44.822318451000001
