OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,IDNum,SiteStatus,UTMe,UTMn,POINT_X,POINT_Y,Albers_X,Albers_Y,sampled_X,sampled_Y,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY,OBJECTID_12,FID,IDNum_1,OBJECTID_12_13,SiteStatus_1,UTMe_1,ID,UTMn_1,Year_,CohoPerKilometer
1516,1,819,2386,21019.000000000000000,Snorkeled,437846.289272000020000,5073223.908080000400000,-123.799800727999980,45.809735657000033,-2131998.661549999800000,2849812.670899999800000,-123.799800727999980,45.809735657000033,2,1320,1319,1320,-2132514.623800000200000,2849242.670899999800000,Nehalem,1109.116882450000000,1.109116882450000,Nehalem1320,1320,-123.797916695000000,45.809851006000002,1931,2385,21019,2386,Snorkeled,437846.289300000000000,2386,5073223.907999999800000,2012,0
1517,1,820,2388,21186.000000000000000,Snorkeled,459394.441279000020000,5080952.557810000100000,-123.523316977999970,45.880917903000068,-2109136.802000000100000,2851214.849100000200000,-123.523316977999970,45.880917903000068,1,1265,1022,1265,-2109084.623800000200000,2851912.670899999800000,Nehalem,3314.665581350000100,3.314665581350000,Nehalem1265,1265,-123.496455810000000,45.872918022000000,1932,2387,21186,2388,Snorkeled,459394.441300000010000,2388,5080952.558000000200000,2013,0
1518,1,821,2391,21194.000000000000000,Snorkeled,433265.634555000000000,5059074.882880000400000,-123.856709322999960,45.681759892000059,-2140344.623800000200000,2837482.670899999800000,-123.856709322999960,45.681759892000059,2,2879,2722,2879,-2139804.623800000200000,2837992.670899999800000,Nehalem,1842.792206140000000,1.842792206140000,Nehalem2879,2879,-123.861888691000000,45.674174917999999,1934,2390,21194,2391,Snorkeled,433265.634599999990000,2391,5059074.883000000400000,2013,0
1519,1,822,2394,21570.000000000000000,Snorkeled,461934.111320999970000,5064608.011860000000000,-123.489191093999980,45.733928658000025,-2111251.214879999900000,2834812.670899999800000,-123.489191093999980,45.733928658000025,4,3094,3100,3094,-2111274.623800000200000,2834812.670899999800000,Nehalem,494.558441227000000,0.494558441227000,Nehalem3094,3094,-123.487365004000000,45.737409493000001,1935,2393,21570,2394,Snorkeled,461934.111299999990000,2394,5064608.012000000100000,2015,0
1520,1,823,2400,21768.000000000000000,Snorkeled,466515.622741999980000,5080922.005730000300000,-123.431492255999960,45.881098113000064,-2102291.357600000200000,2849199.404699999800000,-123.431492255999960,45.881098113000064,2,1355,1304,1355,-2102424.623800000200000,2849392.670899999800000,Nehalem,482.132034356000020,0.482132034356000,Nehalem1355,1355,-123.430455343000010,45.879183398000002,1937,2399,21768,2400,Snorkeled,466515.622700000010000,2400,5080922.006000000100000,2016,0
1521,1,824,2402,21780.000000000000000,Snorkeled,459336.661827999980000,5086261.072639999900000,-123.524361471999950,45.928885542000046,-2107693.653849999900000,2856341.700950000000000,-123.524361471999950,45.928885542000046,4,622,625,622,-2107614.623800000200000,2856262.670899999800000,Nehalem,996.396103068000000,0.996396103068000,Nehalem622,622,-123.528484883000000,45.933486688999999,1938,2401,21780,2402,Snorkeled,459336.661800000000000,2402,5086261.072999999900000,2016,0
1522,1,825,2403,21953.000000000000000,Snorkeled,492768.865201000010000,5076698.669479999700000,-123.093123597999980,45.843498653000040,-2078244.623799999900000,2837752.670899999800000,-123.093123597999980,45.843498653000040,4,2824,2755,2824,-2078274.623799999900000,2837782.670899999800000,Nehalem,584.558441227000000,0.584558441227000,Nehalem2824,2824,-123.089536411000000,45.839730295999999,6261,2402,21953,2403,Snorkeled,492768.865200000000000,2403,5076698.668999999800000,2017,765
1523,1,826,2405,21957.000000000000000,Snorkeled,481146.825799999990000,5095304.711339999900000,-123.243649309999970,46.011039399000026,-2084214.623799999900000,2858893.898000000000000,-123.243649309999970,46.011039399000026,2,470,491,470,-2084154.623799999900000,2858482.670899999800000,Nehalem,1586.101730550000000,1.586101730550000,Nehalem470,470,-123.240283824000000,46.020268964000003,,,,,,,,,,
1524,1,827,2408,21978.000000000000000,Snorkeled,441719.786963000020000,5074655.650419999800000,-123.750395515999970,45.822983283000042,-2127894.623800000200000,2850114.118199999900000,-123.750395515999970,45.822983283000042,1,1244,1292,1244,-2127894.623800000200000,2849812.670899999800000,Nehalem,1173.822509939999900,1.173822509940000,Nehalem1244,1244,-123.746996241999990,45.829609380999997,3897,2407,21978,2408,Snorkeled,441719.787000000010000,2408,5074655.650000000400000,2017,54
1525,1,828,2409,21981.000000000000000,Snorkeled,448438.033563999980000,5058918.641149999600000,-123.661998270999960,45.681818739000050,-2125808.771890000000000,2833118.522810000000000,-123.661998270999960,45.681818739000050,4,3314,3321,3314,-2126424.623800000200000,2833252.670899999800000,Nehalem,1091.543289330000100,1.091543289330000,Nehalem3314,3314,-123.660179195000000,45.684589348999999,4053,2408,21981,2409,Snorkeled,448438.033600000020000,2409,5058918.640999999800000,2017,71
1526,1,829,2410,22150.000000000000000,Snorkeled,470201.864380999990000,5076818.248780000000000,-123.383883800999970,45.844327998000040,-2099904.623800000200000,2844232.670899999800000,-123.383883800999970,45.844327998000040,4,2077,1962,2077,-2099904.623800000200000,2844292.670899999800000,Nehalem,1750.660171779999900,1.750660171780000,Nehalem2077,2077,-123.382923758999990,45.836355474999998,6041,2409,22150,2410,Snorkeled,470201.864400000020000,2410,5076818.248999999800000,2018,607
1527,1,830,2411,22154.000000000000000,Snorkeled,466532.062928000000000,5094769.505739999900000,-123.432121775999970,46.005576364000035,-2098404.623800000200000,2862460.013830000100000,-123.432121775999970,46.005576364000035,3,255,264,255,-2098344.623800000200000,2862202.670899999800000,Nehalem,294.852813742000020,0.294852813742000,Nehalem255,255,-123.432168227000010,46.005685683000003,3398,2410,22154,2411,Snorkeled,466532.062900000020000,2411,5094769.506000000100000,2018,19
1528,1,831,2417,22177.000000000000000,Snorkeled,492988.308704999970000,5074892.096540000300000,-123.089984426999990,45.827351020000037,-2078514.623799999900000,2835963.298179999900000,-123.089984426999990,45.827351020000037,3,3040,2899,3040,-2078154.623799999900000,2836672.670899999800000,Nehalem,1603.675323680000000,1.603675323680000,Nehalem3040,3040,-123.087559844000000,45.821555555000003,4444,2416,22177,2417,Snorkeled,492988.308699999990000,2417,5074892.097000000100000,2018,124
1529,1,832,2418,22178.000000000000000,Snorkeled,447998.064000000010000,5082841.449380000100000,-123.670154875999970,45.897094994000042,-2119554.623800000200000,2856202.670899999800000,-123.670154875999970,45.897094994000042,2,640,668,640,-2118954.623800000200000,2856232.670899999800000,Nehalem,1131.837661840000000,1.131837661840000,Nehalem640,640,-123.674889647000000,45.894973612999998,5200,2417,22178,2418,Snorkeled,447998.064000000010000,2418,5082841.449000000000000,2018,282
1530,1,833,2,33.000000000000000,Snorkeled,446032.968750000000000,5018043.500000000000000,-123.689625301999970,45.315377340000055,-2139570.826160000200000,2794726.468539999800000,-123.689625301999970,45.315377340000055,2,171,175,171,-2139714.623800000200000,2794672.670899999800000,Nestucca,217.279220614000000,0.217279220614000,Nestucca171,171,-123.689315543000010,45.315782724999998,1,1,33,2,Snorkeled,446032.968799999970000,2,5018043.500000000000000,2001,0
1531,1,834,11,132.000000000000000,Snorkeled,427549.314240999990000,4998985.188959999900000,-123.921561161999990,45.140622042000075,-2162604.623800000200000,2781366.568450000100000,-123.921561161999990,45.140622042000075,2,1182,1161,1182,-2162484.623800000200000,2781532.670899999800000,Nestucca,711.837661841000000,0.711837661841000,Nestucca1182,1182,-123.921058341000010,45.136654380000003,4020,10,132,11,Snorkeled,427549.314200000020000,11,4998985.189000000200000,2003,68
1532,1,835,12,133.000000000000000,Snorkeled,428008.334131999990000,5000133.918159999900000,-123.916024111999950,45.150977868000041,-2161854.623800000200000,2782343.209100000100000,-123.916024111999950,45.150977868000041,2,1150,1100,1150,-2161884.623800000200000,2782462.670899999800000,Nestucca,1031.543289330000100,1.031543289330000,Nestucca1150,1150,-123.917864890999990,45.144099021000002,4135,11,133,12,Snorkeled,428008.334099999980000,12,5000133.917999999600000,2002,81
1533,1,836,13,134.000000000000000,Snorkeled,430457.153656999990000,4999075.394229999700000,-123.884921684999990,45.141903308000053,-2159807.537320000100000,2780669.757379999800000,-123.884921684999990,45.141903308000053,3,1209,1211,1209,-2159904.623800000200000,2780602.670899999800000,Nestucca,429.411254970000020,0.429411254970000,Nestucca1209,1209,-123.883672453000000,45.144357186000001,4205,12,134,13,Snorkeled,430457.153700000020000,13,4999075.394000000300000,1999,90
1534,1,836,13,134.000000000000000,Snorkeled,430457.153656999990000,4999075.394229999700000,-123.884921684999990,45.141903308000053,-2159807.537320000100000,2780669.757379999800000,-123.884921684999990,45.141903308000053,3,1209,1211,1209,-2159904.623800000200000,2780602.670899999800000,Nestucca,429.411254970000020,0.429411254970000,Nestucca1209,1209,-123.883672453000000,45.144357186000001,4413,12,134,13,Snorkeled,430457.153700000020000,13,4999075.394000000300000,2008,121
1535,1,836,13,134.000000000000000,Snorkeled,430457.153656999990000,4999075.394229999700000,-123.884921684999990,45.141903308000053,-2159807.537320000100000,2780669.757379999800000,-123.884921684999990,45.141903308000053,3,1209,1211,1209,-2159904.623800000200000,2780602.670899999800000,Nestucca,429.411254970000020,0.429411254970000,Nestucca1209,1209,-123.883672453000000,45.144357186000001,4429,12,134,13,Snorkeled,430457.153700000020000,13,4999075.394000000300000,2017,124
1536,1,837,14,137.000000000000000,Snorkeled,430661.628200999980000,4999436.737839999600000,-123.881956695999970,45.145005812000079,-2159484.704070000000000,2780932.751170000100000,-123.881956695999970,45.145005812000079,2,1226,1189,1226,-2159514.623800000200000,2780962.670899999800000,Nestucca,1083.380951169999900,1.083380951170000,Nestucca1226,1226,-123.871409959000000,45.139930562000004,3954,13,137,14,Snorkeled,430661.628199999980000,14,4999436.737999999900000,2004,60
1537,1,838,15,140.000000000000000,Snorkeled,429418.927512999970000,4998000.463469999800000,-123.897614744999940,45.132083675000047,-2161078.354189999900000,2779912.670899999800000,-123.897614744999940,45.132083675000047,2,1272,1234,1272,-2160744.623800000200000,2779972.670899999800000,Nestucca,2995.218613009999900,2.995218613010000,Nestucca1272,1272,-123.913686822000000,45.118507622999999,4154,14,140,15,Snorkeled,429418.927499999990000,15,4998000.463000000500000,2006,84
1538,1,838,15,140.000000000000000,Snorkeled,429418.927512999970000,4998000.463469999800000,-123.897614744999940,45.132083675000047,-2161078.354189999900000,2779912.670899999800000,-123.897614744999940,45.132083675000047,2,1272,1234,1272,-2160744.623800000200000,2779972.670899999800000,Nestucca,2995.218613009999900,2.995218613010000,Nestucca1272,1272,-123.913686822000000,45.118507622999999,4374,14,140,15,Snorkeled,429418.927499999990000,15,4998000.463000000500000,2015,116
1539,1,839,16,145.000000000000000,Snorkeled,430984.670115999990000,4995382.586360000100000,-123.877260631999950,45.108610695000039,-2160302.195249999900000,2776950.242350000000000,-123.877260631999950,45.108610695000039,1,1335,1296,1335,-2160474.623800000200000,2777902.670899999800000,Nestucca,2572.645019879999800,2.572645019880000,Nestucca1335,1335,-123.875560152000010,45.098339078999999,10,15,145,16,Snorkeled,430984.670099999990000,16,4995382.586000000100000,2001,0
1540,1,840,17,154.000000000000000,Snorkeled,432515.963406000000000,4994442.485419999800000,-123.857743728999990,45.100235161000057,-2159102.596200000000000,2775614.698499999900000,-123.857743728999990,45.100235161000057,4,1347,1330,1347,-2158314.623800000200000,2776072.670899999800000,Nestucca,1373.969696200000000,1.373969696200000,Nestucca1347,1347,-123.858840800000000,45.098385937000003,5467,16,154,17,Snorkeled,432515.963400000010000,17,4994442.485000000300000,2004,353
1541,1,841,18,158.000000000000000,Snorkeled,433593.250872000000000,4992296.027719999700000,-123.843846912999990,45.080999268000028,-2158674.623800000200000,2773250.173700000200000,-123.843846912999990,45.080999268000028,3,1397,1387,1397,-2158584.623800000200000,2773612.670899999800000,Nestucca,427.279220614000000,0.427279220614000,Nestucca1397,1397,-123.843745916000000,45.080762602000000,6006,17,158,18,Snorkeled,433593.250899999980000,18,4992296.027999999900000,2005,585
1542,1,841,18,158.000000000000000,Snorkeled,433593.250872000000000,4992296.027719999700000,-123.843846912999990,45.080999268000028,-2158674.623800000200000,2773250.173700000200000,-123.843846912999990,45.080999268000028,3,1397,1387,1397,-2158584.623800000200000,2773612.670899999800000,Nestucca,427.279220614000000,0.427279220614000,Nestucca1397,1397,-123.843745916000000,45.080762602000000,6163,17,158,18,Snorkeled,433593.250899999980000,18,4992296.027999999900000,2002,683
1543,1,841,18,158.000000000000000,Snorkeled,433593.250872000000000,4992296.027719999700000,-123.843846912999990,45.080999268000028,-2158674.623800000200000,2773250.173700000200000,-123.843846912999990,45.080999268000028,3,1397,1387,1397,-2158584.623800000200000,2773612.670899999800000,Nestucca,427.279220614000000,0.427279220614000,Nestucca1397,1397,-123.843745916000000,45.080762602000000,6246,17,158,18,Snorkeled,433593.250899999980000,18,4992296.027999999900000,2006,752
1544,1,842,19,165.000000000000000,Snorkeled,437138.499420000010000,4994997.518149999900000,-123.799111055999960,45.105594871000051,-2154516.853300000100000,2774854.900400000200000,-123.799111055999960,45.105594871000051,4,1368,1360,1368,-2154804.623800000200000,2774962.670899999800000,Nestucca,1116.396103070000000,1.116396103070000,Nestucca1368,1368,-123.790289537000010,45.103977768999997,5653,18,165,19,Snorkeled,437138.499399999970000,19,4994997.518000000200000,2005,422
1545,1,842,19,165.000000000000000,Snorkeled,437138.499420000010000,4994997.518149999900000,-123.799111055999960,45.105594871000051,-2154516.853300000100000,2774854.900400000200000,-123.799111055999960,45.105594871000051,4,1368,1360,1368,-2154804.623800000200000,2774962.670899999800000,Nestucca,1116.396103070000000,1.116396103070000,Nestucca1368,1368,-123.790289537000010,45.103977768999997,6115,18,165,19,Snorkeled,437138.499399999970000,19,4994997.518000000200000,2002,650
1546,1,842,19,165.000000000000000,Snorkeled,437138.499420000010000,4994997.518149999900000,-123.799111055999960,45.105594871000051,-2154516.853300000100000,2774854.900400000200000,-123.799111055999960,45.105594871000051,4,1368,1360,1368,-2154804.623800000200000,2774962.670899999800000,Nestucca,1116.396103070000000,1.116396103070000,Nestucca1368,1368,-123.790289537000010,45.103977768999997,6420,18,165,19,Snorkeled,437138.499399999970000,19,4994997.518000000200000,2006,907
1547,1,843,20,166.000000000000000,Snorkeled,437958.440774000020000,4995112.544490000200000,-123.788523798999960,45.106770668000081,-2153682.126780000000000,2774740.173880000100000,-123.788523798999960,45.106770668000081,3,1369,1368,1369,-2153904.623800000200000,2774482.670899999800000,Nestucca,1081.248916810000100,1.081248916810000,Nestucca1369,1369,-123.793369853000000,45.111207772999997,6824,19,166,20,Snorkeled,437958.440799999980000,20,4995112.543999999800000,2006,1909
1548,1,844,21,167.000000000000000,Snorkeled,439763.718750000000000,4995941.500000000000000,-123.767093669999950,45.115950619000046,-2151774.623800000200000,2775232.670899999800000,-123.767093669999950,45.115950619000046,2,1356,1357,1356,-2152464.623800000200000,2775292.670899999800000,Nestucca,1496.101730550000000,1.496101730550000,Nestucca1356,1356,-123.763224576000000,45.121841744999998,4044,20,167,21,Snorkeled,439763.718799999970000,21,4995941.500000000000000,2005,71
1549,1,845,22,170.000000000000000,Snorkeled,437756.568680000030000,4995748.539049999800000,-123.791407962999980,45.112579711000080,-2153712.941889999900000,2775424.352810000100000,-123.791407962999980,45.112579711000080,2,1354,1369,1354,-2153904.623800000200000,2775322.670899999800000,Nestucca,839.116882454000010,0.839116882454000,Nestucca1354,1354,-123.785185141000000,45.113512141000001,5336,21,170,22,Snorkeled,437756.568700000000000,22,4995748.538999999900000,2004,313
